id,verdict
17762,FACILITY:WYR-0299 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
1756,"FACILITY:JNK-3173 | VIOLATIONS:corrosion_detected,emission_excess,particulate_spike,pressure_anomaly,runoff_contamination | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_C"
7386,FACILITY:TXL-6176 | VIOLATIONS:containment_breach | COUNT:1 | SEVERITY:low | ACTION:log_only | PENALTY:none
12329,FACILITY:CGN-0953 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
8318,"FACILITY:DRM-5235 | VIOLATIONS:chemical_spill,structural_crack | COUNT:2 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
14113,"FACILITY:VLN-9658 | VIOLATIONS:containment_breach,noise_exceedance | COUNT:2 | SEVERITY:moderate | ACTION:immediate_halt | PENALTY:tier_A"
17230,FACILITY:VLN-8405 | VIOLATIONS:seal_degradation | COUNT:1 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
7749,FACILITY:BPH-3047 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
18843,"FACILITY:BPH-8027 | VIOLATIONS:filter_failure,noise_exceedance,runoff_contamination | COUNT:3 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
8316,"FACILITY:AEL-4704 | VIOLATIONS:seal_degradation,structural_crack,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:immediate_halt | PENALTY:none"
17073,FACILITY:DRM-7199 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
18983,FACILITY:VLN-0571 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
19067,"FACILITY:MVO-6904 | VIOLATIONS:chemical_spill,emission_excess,leak,pressure_anomaly,runoff_contamination,structural_crack | COUNT:6 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_C"
6380,"FACILITY:WYR-0933 | VIOLATIONS:emission_excess,filter_failure,thermal_deviation,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:tier_C"
17471,"FACILITY:TXL-6358 | VIOLATIONS:corrosion_detected,particulate_spike,waste_overflow | COUNT:3 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
5040,"FACILITY:VLN-5679 | VIOLATIONS:emission_excess,thermal_deviation | COUNT:2 | SEVERITY:high | ACTION:reinspect_7d | PENALTY:tier_B"
5801,FACILITY:JNK-7707 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
16813,FACILITY:AEL-6447 | VIOLATIONS:noise_exceedance | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
6024,"FACILITY:ZRD-9025 | VIOLATIONS:particulate_spike,runoff_contamination,waste_overflow | COUNT:3 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_B"
5189,"FACILITY:ZRD-6614 | VIOLATIONS:runoff_contamination,thermal_deviation,waste_overflow | COUNT:3 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_C"
5219,"FACILITY:VLN-7683 | VIOLATIONS:particulate_spike,runoff_contamination,structural_crack,thermal_deviation | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:tier_C"
10517,FACILITY:FWS-9747 | VIOLATIONS:leak | COUNT:1 | SEVERITY:moderate | ACTION:reinspect_7d | PENALTY:tier_D
4593,"FACILITY:UBT-3540 | VIOLATIONS:runoff_contamination,seal_degradation | COUNT:2 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
14686,"FACILITY:PSN-4210 | VIOLATIONS:chemical_spill,emission_excess,noise_exceedance,particulate_spike,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:tier_C"
13668,"FACILITY:KRX-6596 | VIOLATIONS:corrosion_detected,filter_failure,runoff_contamination,ventilation_fault | COUNT:4 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
4749,FACILITY:UBT-8651 | VIOLATIONS:particulate_spike | COUNT:1 | SEVERITY:low | ACTION:log_only | PENALTY:none
1318,"FACILITY:UBT-3988 | VIOLATIONS:leak,structural_crack,ventilation_fault | COUNT:3 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:tier_C"
6690,"FACILITY:FWS-7234 | VIOLATIONS:emission_excess,pressure_anomaly,seal_degradation,structural_crack | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
13784,FACILITY:QMT-3931 | VIOLATIONS:emission_excess | COUNT:1 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_E
14254,"FACILITY:VLN-1349 | VIOLATIONS:noise_exceedance,seal_degradation | COUNT:2 | SEVERITY:moderate | ACTION:full_shutdown | PENALTY:none"
11769,"FACILITY:JNK-4414 | VIOLATIONS:filter_failure,runoff_contamination,thermal_deviation | COUNT:3 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_E"
5685,FACILITY:AEL-1930 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
4632,"FACILITY:KRX-7926 | VIOLATIONS:containment_breach,corrosion_detected,noise_exceedance,particulate_spike,thermal_deviation,ventilation_fault | COUNT:6 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
1055,"FACILITY:DRM-6601 | VIOLATIONS:emission_excess,leak | COUNT:2 | SEVERITY:elevated | ACTION:log_only | PENALTY:none"
17256,"FACILITY:MVO-1066 | VIOLATIONS:chemical_spill,runoff_contamination | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
8647,FACILITY:UBT-7923 | VIOLATIONS:structural_crack | COUNT:1 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:none
10383,FACILITY:WYR-3808 | VIOLATIONS:waste_overflow | COUNT:1 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:tier_D
9804,"FACILITY:JNK-4656 | VIOLATIONS:chemical_spill,leak,noise_exceedance,particulate_spike,runoff_contamination | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
18252,"FACILITY:PSN-1976 | VIOLATIONS:corrosion_detected,filter_failure,pressure_anomaly,runoff_contamination,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
12704,FACILITY:BPH-1380 | VIOLATIONS:structural_crack | COUNT:1 | SEVERITY:elevated | ACTION:log_only | PENALTY:none
8332,FACILITY:FWS-2209 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
3736,"FACILITY:PSN-5785 | VIOLATIONS:containment_breach,emission_excess,seal_degradation | COUNT:3 | SEVERITY:high | ACTION:immediate_halt | PENALTY:none"
1285,FACILITY:FWS-3787 | VIOLATIONS:particulate_spike | COUNT:1 | SEVERITY:elevated | ACTION:full_shutdown | PENALTY:none
18941,"FACILITY:KRX-7653 | VIOLATIONS:chemical_spill,noise_exceedance | COUNT:2 | SEVERITY:moderate | ACTION:partial_shutdown | PENALTY:tier_A"
4406,"FACILITY:CGN-4916 | VIOLATIONS:chemical_spill,corrosion_detected,structural_crack | COUNT:3 | SEVERITY:high | ACTION:full_shutdown | PENALTY:none"
6998,"FACILITY:AEL-5342 | VIOLATIONS:emission_excess,ventilation_fault,waste_overflow | COUNT:3 | SEVERITY:elevated | ACTION:partial_shutdown | PENALTY:none"
2553,"FACILITY:MVO-9530 | VIOLATIONS:containment_breach,seal_degradation,structural_crack,ventilation_fault | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
15262,FACILITY:UBT-4968 | VIOLATIONS:ventilation_fault | COUNT:1 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
1833,"FACILITY:PSN-1534 | VIOLATIONS:emission_excess,noise_exceedance,particulate_spike,runoff_contamination,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_A"
4433,"FACILITY:QMT-1155 | VIOLATIONS:chemical_spill,particulate_spike | COUNT:2 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
6492,"FACILITY:QMT-3585 | VIOLATIONS:containment_breach,filter_failure,structural_crack,thermal_deviation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
3608,"FACILITY:CGN-5728 | VIOLATIONS:corrosion_detected,filter_failure,runoff_contamination,seal_degradation,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_C"
18553,"FACILITY:UBT-3084 | VIOLATIONS:containment_breach,corrosion_detected,emission_excess,particulate_spike,seal_degradation | COUNT:5 | SEVERITY:high | ACTION:full_shutdown | PENALTY:none"
3369,FACILITY:HCG-5216 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
9160,FACILITY:AEL-4257 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
18488,FACILITY:TXL-9059 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
818,FACILITY:VLN-1466 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
13739,"FACILITY:TXL-3169 | VIOLATIONS:particulate_spike,pressure_anomaly,ventilation_fault | COUNT:3 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
19975,"FACILITY:KRX-4789 | VIOLATIONS:containment_breach,waste_overflow | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:tier_D"
7576,"FACILITY:ZRD-4065 | VIOLATIONS:emission_excess,leak,noise_exceedance,ventilation_fault | COUNT:4 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_B"
19843,FACILITY:HCG-9618 | VIOLATIONS:noise_exceedance | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
19769,"FACILITY:WYR-8060 | VIOLATIONS:filter_failure,runoff_contamination,seal_degradation,ventilation_fault,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_C"
16570,"FACILITY:CGN-5799 | VIOLATIONS:containment_breach,filter_failure,leak | COUNT:3 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
8554,"FACILITY:HCG-7462 | VIOLATIONS:chemical_spill,containment_breach,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:tier_B"
8813,"FACILITY:HCG-0763 | VIOLATIONS:leak,particulate_spike,pressure_anomaly,seal_degradation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:tier_E"
8116,"FACILITY:MVO-7242 | VIOLATIONS:corrosion_detected,structural_crack | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:none"
18587,FACILITY:QMT-4979 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
2964,"FACILITY:MVO-7945 | VIOLATIONS:containment_breach,thermal_deviation,waste_overflow | COUNT:3 | SEVERITY:high | ACTION:full_shutdown | PENALTY:tier_D"
1068,"FACILITY:VLN-0411 | VIOLATIONS:emission_excess,seal_degradation,structural_crack,ventilation_fault | COUNT:4 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
18247,"FACILITY:ZRD-7040 | VIOLATIONS:filter_failure,particulate_spike | COUNT:2 | SEVERITY:elevated | ACTION:log_only | PENALTY:tier_D"
19089,"FACILITY:CGN-9765 | VIOLATIONS:leak,particulate_spike,pressure_anomaly,seal_degradation | COUNT:4 | SEVERITY:high | ACTION:immediate_halt | PENALTY:tier_E"
2764,"FACILITY:KRX-1900 | VIOLATIONS:chemical_spill,corrosion_detected,seal_degradation,structural_crack,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
10174,"FACILITY:TXL-9630 | VIOLATIONS:corrosion_detected,pressure_anomaly | COUNT:2 | SEVERITY:moderate | ACTION:immediate_halt | PENALTY:none"
13592,FACILITY:MVO-3803 | VIOLATIONS:containment_breach | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
11329,"FACILITY:VLN-4625 | VIOLATIONS:chemical_spill,ventilation_fault | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:tier_A"
13761,"FACILITY:TXL-9073 | VIOLATIONS:chemical_spill,corrosion_detected,structural_crack,thermal_deviation | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
9697,"FACILITY:DRM-4845 | VIOLATIONS:containment_breach,filter_failure,runoff_contamination,seal_degradation | COUNT:4 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
9798,"FACILITY:KRX-4298 | VIOLATIONS:corrosion_detected,emission_excess,seal_degradation | COUNT:3 | SEVERITY:moderate | ACTION:partial_shutdown | PENALTY:none"
19311,"FACILITY:BPH-6070 | VIOLATIONS:containment_breach,filter_failure,particulate_spike,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:none"
11872,"FACILITY:JNK-3335 | VIOLATIONS:chemical_spill,emission_excess,thermal_deviation,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:tier_C"
9562,"FACILITY:UBT-4952 | VIOLATIONS:filter_failure,leak,thermal_deviation,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
13803,"FACILITY:HCG-0408 | VIOLATIONS:chemical_spill,filter_failure,leak | COUNT:3 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
6265,"FACILITY:KRX-1373 | VIOLATIONS:emission_excess,runoff_contamination | COUNT:2 | SEVERITY:elevated | ACTION:partial_shutdown | PENALTY:tier_A"
3231,"FACILITY:KRX-8248 | VIOLATIONS:chemical_spill,filter_failure,structural_crack | COUNT:3 | SEVERITY:high | ACTION:full_shutdown | PENALTY:none"
3020,"FACILITY:KRX-1012 | VIOLATIONS:emission_excess,seal_degradation,ventilation_fault,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
3930,"FACILITY:CGN-0337 | VIOLATIONS:emission_excess,pressure_anomaly,runoff_contamination,thermal_deviation,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_B"
9099,"FACILITY:HCG-5039 | VIOLATIONS:containment_breach,emission_excess,leak,noise_exceedance,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_A"
10605,FACILITY:DRM-0202 | VIOLATIONS:ventilation_fault | COUNT:1 | SEVERITY:moderate | ACTION:reinspect_30d | PENALTY:tier_D
3412,FACILITY:QMT-8814 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
13830,FACILITY:UBT-1513 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
5686,"FACILITY:DRM-7129 | VIOLATIONS:chemical_spill,emission_excess,runoff_contamination,structural_crack | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_E"
9767,"FACILITY:TXL-2906 | VIOLATIONS:filter_failure,leak,noise_exceedance,pressure_anomaly,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
16098,"FACILITY:PSN-8216 | VIOLATIONS:chemical_spill,containment_breach,filter_failure,particulate_spike | COUNT:4 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_D"
19861,"FACILITY:FWS-5033 | VIOLATIONS:corrosion_detected,structural_crack,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:none"
12185,"FACILITY:JNK-4499 | VIOLATIONS:corrosion_detected,emission_excess,filter_failure,particulate_spike,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
5667,FACILITY:WYR-5308 | VIOLATIONS:noise_exceedance | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
8587,FACILITY:FWS-5140 | VIOLATIONS:pressure_anomaly | COUNT:1 | SEVERITY:moderate | ACTION:log_only | PENALTY:none
19972,"FACILITY:TXL-2142 | VIOLATIONS:chemical_spill,containment_breach,emission_excess,noise_exceedance,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_B"
5262,FACILITY:AEL-0112 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
134,FACILITY:DRM-8233 | VIOLATIONS:runoff_contamination | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
12347,"FACILITY:DRM-9703 | VIOLATIONS:chemical_spill,noise_exceedance,particulate_spike | COUNT:3 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
16495,"FACILITY:ZRD-2317 | VIOLATIONS:emission_excess,filter_failure,leak,noise_exceedance,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
10511,"FACILITY:BPH-6121 | VIOLATIONS:chemical_spill,emission_excess,particulate_spike,seal_degradation,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_D"
11193,"FACILITY:ZRD-8017 | VIOLATIONS:emission_excess,seal_degradation,waste_overflow | COUNT:3 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
12774,FACILITY:FWS-8719 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
6694,"FACILITY:PSN-7350 | VIOLATIONS:containment_breach,corrosion_detected,thermal_deviation,ventilation_fault,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
15782,"FACILITY:ZRD-4530 | VIOLATIONS:corrosion_detected,noise_exceedance,seal_degradation,thermal_deviation | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:none"
2845,"FACILITY:QMT-0429 | VIOLATIONS:thermal_deviation,waste_overflow | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:none"
14126,"FACILITY:ZRD-5579 | VIOLATIONS:chemical_spill,filter_failure,pressure_anomaly | COUNT:3 | SEVERITY:elevated | ACTION:immediate_halt | PENALTY:none"
19496,FACILITY:AEL-3361 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
7009,FACILITY:JNK-5729 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
14494,"FACILITY:CGN-3534 | VIOLATIONS:containment_breach,corrosion_detected,emission_excess,leak,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
3512,"FACILITY:MVO-2985 | VIOLATIONS:thermal_deviation,waste_overflow | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:none"
18611,"FACILITY:FWS-5410 | VIOLATIONS:chemical_spill,thermal_deviation | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:none"
11185,"FACILITY:WYR-4487 | VIOLATIONS:noise_exceedance,seal_degradation,thermal_deviation | COUNT:3 | SEVERITY:elevated | ACTION:log_only | PENALTY:none"
13532,FACILITY:FWS-9259 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
11133,"FACILITY:ZRD-5092 | VIOLATIONS:leak,particulate_spike,runoff_contamination | COUNT:3 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_E"
10089,"FACILITY:PSN-9462 | VIOLATIONS:chemical_spill,containment_breach,emission_excess | COUNT:3 | SEVERITY:elevated | ACTION:full_shutdown | PENALTY:tier_C"
17886,"FACILITY:PSN-1855 | VIOLATIONS:filter_failure,particulate_spike,structural_crack,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_C"
9305,FACILITY:AEL-6442 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
9459,"FACILITY:FWS-0764 | VIOLATIONS:containment_breach,leak,pressure_anomaly,structural_crack,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:none"
10022,"FACILITY:HCG-5628 | VIOLATIONS:chemical_spill,runoff_contamination,thermal_deviation,ventilation_fault | COUNT:4 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
16366,"FACILITY:QMT-9719 | VIOLATIONS:containment_breach,noise_exceedance,pressure_anomaly,thermal_deviation | COUNT:4 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
17405,FACILITY:UBT-3142 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
3167,"FACILITY:PSN-8826 | VIOLATIONS:containment_breach,emission_excess,particulate_spike | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:tier_B"
6242,"FACILITY:BPH-9916 | VIOLATIONS:seal_degradation,ventilation_fault | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
9531,"FACILITY:KRX-3841 | VIOLATIONS:chemical_spill,filter_failure,seal_degradation,thermal_deviation | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_C"
19990,FACILITY:DRM-4151 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
9183,"FACILITY:FWS-2538 | VIOLATIONS:corrosion_detected,emission_excess,leak,noise_exceedance,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
11865,"FACILITY:VLN-1668 | VIOLATIONS:chemical_spill,emission_excess,leak,thermal_deviation | COUNT:4 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_D"
12115,"FACILITY:WYR-5435 | VIOLATIONS:filter_failure,leak,pressure_anomaly,structural_crack | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
19783,"FACILITY:FWS-5567 | VIOLATIONS:chemical_spill,corrosion_detected,emission_excess,noise_exceedance,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_C"
16100,FACILITY:CGN-8513 | VIOLATIONS:emission_excess | COUNT:1 | SEVERITY:elevated | ACTION:partial_shutdown | PENALTY:tier_B
16606,"FACILITY:JNK-5052 | VIOLATIONS:corrosion_detected,emission_excess,particulate_spike | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:tier_B"
4056,FACILITY:KRX-0572 | VIOLATIONS:noise_exceedance | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
1042,FACILITY:QMT-5127 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
13838,"FACILITY:CGN-3326 | VIOLATIONS:emission_excess,runoff_contamination,waste_overflow | COUNT:3 | SEVERITY:moderate | ACTION:full_shutdown | PENALTY:none"
9741,"FACILITY:TXL-5890 | VIOLATIONS:corrosion_detected,pressure_anomaly | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:tier_D"
14250,FACILITY:TXL-3892 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
14024,"FACILITY:FWS-6317 | VIOLATIONS:corrosion_detected,emission_excess,particulate_spike,seal_degradation,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
13757,"FACILITY:UBT-4585 | VIOLATIONS:corrosion_detected,runoff_contamination,structural_crack,ventilation_fault | COUNT:4 | SEVERITY:high | ACTION:immediate_halt | PENALTY:tier_A"
