id,verdict
8679,"STANCE:support | EVIDENCE_IDS:1,2,4,8,10,12 | CONFIDENCE:low"
7476,"STANCE:contradict | EVIDENCE_IDS:3,6,7,8,9 | CONFIDENCE:low"
11553,"STANCE:support | EVIDENCE_IDS:1,5,6,9,11 | CONFIDENCE:medium"
7465,"STANCE:insufficient | EVIDENCE_IDS:2,3,4,5,10,12 | CONFIDENCE:low"
17589,"STANCE:contradict | EVIDENCE_IDS:2,3,5,6,7,8,12 | CONFIDENCE:low"
2853,"STANCE:contradict | EVIDENCE_IDS:2,3,5,6,7,8,11 | CONFIDENCE:medium"
12918,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,7,8,9 | CONFIDENCE:medium"
9664,"STANCE:insufficient | EVIDENCE_IDS:1,2,4,5,6,7,8,11 | CONFIDENCE:low"
6592,"STANCE:contradict | EVIDENCE_IDS:4,5,6 | CONFIDENCE:low"
7944,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,6,8,12,14 | CONFIDENCE:low"
16355,"STANCE:support | EVIDENCE_IDS:3,7,10,11,13 | CONFIDENCE:medium"
2791,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11961,"STANCE:support | EVIDENCE_IDS:2,3,4,5,7,8,9 | CONFIDENCE:medium"
18224,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
12390,"STANCE:contradict | EVIDENCE_IDS:1,4,6 | CONFIDENCE:low"
14012,"STANCE:support | EVIDENCE_IDS:1,3,7,9,12 | CONFIDENCE:low"
13010,"STANCE:contradict | EVIDENCE_IDS:2,4,5,6,7,9,10 | CONFIDENCE:high"
14952,"STANCE:contradict | EVIDENCE_IDS:1,2,7,8,9,10 | CONFIDENCE:medium"
13233,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16169,"STANCE:support | EVIDENCE_IDS:1,2,3,5,6,8,9 | CONFIDENCE:medium"
4813,"STANCE:contradict | EVIDENCE_IDS:1,3,4,8,10,12,15 | CONFIDENCE:medium"
2793,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
4232,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2197,"STANCE:support | EVIDENCE_IDS:2,3,5,6,7,8,12,13 | CONFIDENCE:low"
16299,"STANCE:insufficient | EVIDENCE_IDS:1,2,5,6,7,10,12,13 | CONFIDENCE:low"
11595,"STANCE:contradict | EVIDENCE_IDS:5,6,8,9,10 | CONFIDENCE:medium"
17995,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9547,"STANCE:insufficient | EVIDENCE_IDS:4,7,8,10 | CONFIDENCE:low"
9342,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
6632,"STANCE:support | EVIDENCE_IDS:1,2,4,6,10,12,14 | CONFIDENCE:medium"
18321,"STANCE:support | EVIDENCE_IDS:3,4,5,6,9 | CONFIDENCE:medium"
14753,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3562,"STANCE:contradict | EVIDENCE_IDS:2,4,5,6,7,9,11 | CONFIDENCE:high"
11572,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9799,"STANCE:contradict | EVIDENCE_IDS:1,2,4,5,7,12 | CONFIDENCE:low"
2366,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2424,"STANCE:support | EVIDENCE_IDS:1,3,6,8,9,13,15 | CONFIDENCE:medium"
6174,"STANCE:contradict | EVIDENCE_IDS:1,4,5,9,11,12 | CONFIDENCE:low"
7568,"STANCE:insufficient | EVIDENCE_IDS:3,4,5,7 | CONFIDENCE:low"
11692,"STANCE:support | EVIDENCE_IDS:2,3,4,7 | CONFIDENCE:medium"
15443,"STANCE:insufficient | EVIDENCE_IDS:1,6,12,13 | CONFIDENCE:low"
15735,"STANCE:insufficient | EVIDENCE_IDS:4,5,6,7,8,9,13,15 | CONFIDENCE:low"
11194,"STANCE:contradict | EVIDENCE_IDS:1,3,4,10,12,13,14 | CONFIDENCE:medium"
9862,"STANCE:support | EVIDENCE_IDS:1,6,10,11 | CONFIDENCE:medium"
9920,"STANCE:contradict | EVIDENCE_IDS:1,4,6,7,8,9,14 | CONFIDENCE:high"
8662,"STANCE:support | EVIDENCE_IDS:2,4,5,6,7 | CONFIDENCE:medium"
1780,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,7 | CONFIDENCE:high"
9014,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,11 | CONFIDENCE:low"
4916,"STANCE:contradict | EVIDENCE_IDS:5,6,9,11,13,14,15 | CONFIDENCE:low"
2226,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
1507,"STANCE:contradict | EVIDENCE_IDS:1,4,7,8,10 | CONFIDENCE:medium"
3790,"STANCE:support | EVIDENCE_IDS:2,4,6,7,8,12 | CONFIDENCE:low"
351,"STANCE:contradict | EVIDENCE_IDS:1,3,6,7,8 | CONFIDENCE:medium"
11153,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,7,9,10 | CONFIDENCE:high"
11858,"STANCE:contradict | EVIDENCE_IDS:1,3,4,7,11 | CONFIDENCE:medium"
961,"STANCE:support | EVIDENCE_IDS:1,2,3,6,7,8,10,11 | CONFIDENCE:low"
16391,"STANCE:support | EVIDENCE_IDS:2,3,4,8 | CONFIDENCE:medium"
19217,"STANCE:contradict | EVIDENCE_IDS:1,6,7,8,10,12,13 | CONFIDENCE:medium"
7630,"STANCE:support | EVIDENCE_IDS:2,4,5,6,8,9,10 | CONFIDENCE:high"
8693,"STANCE:support | EVIDENCE_IDS:4,5,6,7 | CONFIDENCE:medium"
10832,"STANCE:contradict | EVIDENCE_IDS:4,7,8,9,10,12 | CONFIDENCE:medium"
5445,"STANCE:contradict | EVIDENCE_IDS:3,6,8 | CONFIDENCE:low"
5468,"STANCE:support | EVIDENCE_IDS:1,3,10,12 | CONFIDENCE:high"
9966,"STANCE:support | EVIDENCE_IDS:2,3,4,7,8 | CONFIDENCE:medium"
13458,"STANCE:contradict | EVIDENCE_IDS:1,2,4,7,8 | CONFIDENCE:medium"
14675,"STANCE:support | EVIDENCE_IDS:2,6,7,8,9,10,12 | CONFIDENCE:high"
614,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,7,10,11 | CONFIDENCE:low"
7779,"STANCE:insufficient | EVIDENCE_IDS:1,5,6,7,8,10 | CONFIDENCE:low"
445,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,5,7,8 | CONFIDENCE:low"
16783,"STANCE:support | EVIDENCE_IDS:2,3,4,5,7 | CONFIDENCE:low"
18432,"STANCE:contradict | EVIDENCE_IDS:1,7,9,11,12 | CONFIDENCE:low"
17812,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11242,"STANCE:insufficient | EVIDENCE_IDS:3,5,6,10 | CONFIDENCE:low"
5208,"STANCE:insufficient | EVIDENCE_IDS:2,5,6,8 | CONFIDENCE:low"
8195,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17573,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,7,8 | CONFIDENCE:medium"
3481,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,6,7,10 | CONFIDENCE:medium"
18419,"STANCE:support | EVIDENCE_IDS:2,4,5,6,7,8,9,10 | CONFIDENCE:low"
11204,"STANCE:support | EVIDENCE_IDS:1,3,4,7,10 | CONFIDENCE:high"
7834,"STANCE:contradict | EVIDENCE_IDS:2,3,4,6,10 | CONFIDENCE:medium"
16261,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17972,"STANCE:contradict | EVIDENCE_IDS:4,6,9,10,14 | CONFIDENCE:high"
4419,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11497,"STANCE:support | EVIDENCE_IDS:1,2,3,4,5,6,9 | CONFIDENCE:low"
14656,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,5,6,9,10,11 | CONFIDENCE:low"
12982,"STANCE:support | EVIDENCE_IDS:3,4,6,8,9 | CONFIDENCE:medium"
2458,"STANCE:support | EVIDENCE_IDS:1,3,6,10 | CONFIDENCE:high"
7849,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14911,"STANCE:support | EVIDENCE_IDS:2,4,5,6,7,8,9 | CONFIDENCE:high"
892,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
1511,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16945,"STANCE:contradict | EVIDENCE_IDS:1,2,5,7,8 | CONFIDENCE:high"
9636,"STANCE:support | EVIDENCE_IDS:1,8,10,11,12 | CONFIDENCE:low"
16822,"STANCE:contradict | EVIDENCE_IDS:1,3,4,6,9,10 | CONFIDENCE:low"
12834,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
12091,"STANCE:support | EVIDENCE_IDS:1,6,7,8,12,15 | CONFIDENCE:low"
3517,"STANCE:support | EVIDENCE_IDS:1,2,3,4,9,12 | CONFIDENCE:high"
3105,"STANCE:insufficient | EVIDENCE_IDS:3,9,10,13 | CONFIDENCE:low"
16056,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2293,"STANCE:contradict | EVIDENCE_IDS:2,3,5,7,12,13,15 | CONFIDENCE:high"
10232,"STANCE:contradict | EVIDENCE_IDS:1,2,5,6,9,10 | CONFIDENCE:low"
19705,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,5,6,8,10,12 | CONFIDENCE:low"
17896,"STANCE:contradict | EVIDENCE_IDS:1,2,6,7,8,10,13,14 | CONFIDENCE:low"
10611,"STANCE:support | EVIDENCE_IDS:1,3,4,6,8 | CONFIDENCE:low"
3076,"STANCE:contradict | EVIDENCE_IDS:1,5,6,7,8 | CONFIDENCE:low"
3691,"STANCE:support | EVIDENCE_IDS:1,2,7,8 | CONFIDENCE:high"
2407,"STANCE:contradict | EVIDENCE_IDS:2,5,6,7,8 | CONFIDENCE:low"
11200,"STANCE:insufficient | EVIDENCE_IDS:1,2,5,6,7,8,9,10 | CONFIDENCE:low"
4315,"STANCE:contradict | EVIDENCE_IDS:1,4,5,7,11,12,14 | CONFIDENCE:medium"
4217,"STANCE:contradict | EVIDENCE_IDS:2,3,7,10 | CONFIDENCE:medium"
15731,"STANCE:contradict | EVIDENCE_IDS:1,2,3 | CONFIDENCE:low"
18306,"STANCE:contradict | EVIDENCE_IDS:1,3,5,7,9 | CONFIDENCE:medium"
15022,"STANCE:support | EVIDENCE_IDS:1,3,6 | CONFIDENCE:low"
11054,"STANCE:contradict | EVIDENCE_IDS:1,5,7,8 | CONFIDENCE:medium"
5137,"STANCE:contradict | EVIDENCE_IDS:2,4,7 | CONFIDENCE:low"
13981,"STANCE:support | EVIDENCE_IDS:2,3,4,6,9 | CONFIDENCE:medium"
3407,"STANCE:insufficient | EVIDENCE_IDS:2,4,6,7,10,12,13,14 | CONFIDENCE:low"
6106,"STANCE:contradict | EVIDENCE_IDS:1,2,6,7 | CONFIDENCE:medium"
7919,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
19134,"STANCE:contradict | EVIDENCE_IDS:2,3,5,7,8,10,12 | CONFIDENCE:medium"
19782,"STANCE:contradict | EVIDENCE_IDS:1,3,6,7 | CONFIDENCE:medium"
18471,"STANCE:contradict | EVIDENCE_IDS:2,3,10 | CONFIDENCE:low"
16700,"STANCE:support | EVIDENCE_IDS:1,3,10,11 | CONFIDENCE:medium"
17866,"STANCE:contradict | EVIDENCE_IDS:3,5,6,9 | CONFIDENCE:medium"
18615,"STANCE:support | EVIDENCE_IDS:1,3,6,7,8,9,11 | CONFIDENCE:high"
9323,"STANCE:support | EVIDENCE_IDS:5,7,8,11,13 | CONFIDENCE:medium"
2083,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,7,9,10 | CONFIDENCE:high"
1121,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,4,6,8 | CONFIDENCE:low"
19605,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11117,"STANCE:contradict | EVIDENCE_IDS:4,5,6,7,9,11,13 | CONFIDENCE:high"
6453,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2652,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18138,"STANCE:support | EVIDENCE_IDS:1,4,7,10,11,12 | CONFIDENCE:medium"
18056,"STANCE:support | EVIDENCE_IDS:4,6,7,8,10 | CONFIDENCE:low"
19748,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,7 | CONFIDENCE:low"
14075,"STANCE:support | EVIDENCE_IDS:1,3,4,9 | CONFIDENCE:medium"
8858,"STANCE:contradict | EVIDENCE_IDS:3,5,7,8,10,11,12,13 | CONFIDENCE:low"
8463,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11139,"STANCE:contradict | EVIDENCE_IDS:2,3,4,6,7,11,12,13 | CONFIDENCE:low"
6177,"STANCE:contradict | EVIDENCE_IDS:2,3,7,8,10 | CONFIDENCE:low"
18069,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
8190,"STANCE:support | EVIDENCE_IDS:1,2,3,5,6,7,9,10 | CONFIDENCE:low"
2585,"STANCE:contradict | EVIDENCE_IDS:3,4,7,8,10 | CONFIDENCE:medium"
17757,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
19741,"STANCE:contradict | EVIDENCE_IDS:1,3,6,7,10,11 | CONFIDENCE:low"
17085,"STANCE:contradict | EVIDENCE_IDS:3,5,8,9 | CONFIDENCE:medium"
18510,"STANCE:contradict | EVIDENCE_IDS:4,5,6,8,13 | CONFIDENCE:low"
10250,"STANCE:support | EVIDENCE_IDS:1,2,3,4,5,6 | CONFIDENCE:low"
1106,"STANCE:support | EVIDENCE_IDS:4,7,9,12,14 | CONFIDENCE:medium"
6155,"STANCE:insufficient | EVIDENCE_IDS:3,4,5,6,8,9,10,12 | CONFIDENCE:low"
3135,"STANCE:support | EVIDENCE_IDS:3,5,6,8 | CONFIDENCE:medium"
11198,"STANCE:support | EVIDENCE_IDS:2,7,11 | CONFIDENCE:low"
4678,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
12026,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,7,9,11,14,15 | CONFIDENCE:low"
8775,"STANCE:contradict | EVIDENCE_IDS:2,4,6,8,12,13,15 | CONFIDENCE:low"
1239,"STANCE:contradict | EVIDENCE_IDS:1,2,6,8,12 | CONFIDENCE:low"
11586,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16520,"STANCE:contradict | EVIDENCE_IDS:6,8,11,12,13 | CONFIDENCE:medium"
303,"STANCE:support | EVIDENCE_IDS:3,4,5,7,9,10 | CONFIDENCE:medium"
12273,"STANCE:contradict | EVIDENCE_IDS:1,4,5,8,10,11 | CONFIDENCE:medium"
7067,"STANCE:support | EVIDENCE_IDS:1,3,4,5,6,8,11 | CONFIDENCE:high"
13641,"STANCE:contradict | EVIDENCE_IDS:1,6,7,10,11,13 | CONFIDENCE:medium"
13958,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,8,11 | CONFIDENCE:high"
8683,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,6,7,8 | CONFIDENCE:medium"
15587,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16619,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,11,12 | CONFIDENCE:low"
17336,"STANCE:support | EVIDENCE_IDS:3,4,5,8 | CONFIDENCE:medium"
7463,"STANCE:insufficient | EVIDENCE_IDS:2,3,8,9,11,12 | CONFIDENCE:low"
5251,"STANCE:contradict | EVIDENCE_IDS:2,3,5,6,7 | CONFIDENCE:low"
5444,"STANCE:contradict | EVIDENCE_IDS:2,4,8,10,12,13 | CONFIDENCE:low"
2579,"STANCE:support | EVIDENCE_IDS:3,6,9,10 | CONFIDENCE:high"
15444,"STANCE:support | EVIDENCE_IDS:2,5,6,9,12,13 | CONFIDENCE:medium"
2756,"STANCE:contradict | EVIDENCE_IDS:1,3,6,9,11,12,13 | CONFIDENCE:medium"
19635,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,7,9,10,11,12 | CONFIDENCE:low"
9407,"STANCE:contradict | EVIDENCE_IDS:1,2,4,5,8,9,11 | CONFIDENCE:medium"
3448,"STANCE:support | EVIDENCE_IDS:2,7,10,11,13,15 | CONFIDENCE:medium"
13134,"STANCE:contradict | EVIDENCE_IDS:1,2,5,6,8 | CONFIDENCE:medium"
3598,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16247,"STANCE:insufficient | EVIDENCE_IDS:2,3,5,8,11,12,13,14 | CONFIDENCE:low"
17235,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,6,7,8,11 | CONFIDENCE:low"
15546,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14808,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,6,9 | CONFIDENCE:medium"
12920,"STANCE:contradict | EVIDENCE_IDS:1,5,7,9 | CONFIDENCE:medium"
19950,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
8163,"STANCE:contradict | EVIDENCE_IDS:3,6,8 | CONFIDENCE:low"
12658,"STANCE:contradict | EVIDENCE_IDS:1,4,7,8,9,10,12,13 | CONFIDENCE:low"
17531,"STANCE:insufficient | EVIDENCE_IDS:1,5,6,7,9,13 | CONFIDENCE:low"
6066,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
5496,"STANCE:contradict | EVIDENCE_IDS:1,3,6,7,8,10,11,12 | CONFIDENCE:low"
7681,"STANCE:support | EVIDENCE_IDS:1,4,5,8,14 | CONFIDENCE:high"
5019,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
540,"STANCE:contradict | EVIDENCE_IDS:2,4,6,9,10 | CONFIDENCE:high"
14087,"STANCE:support | EVIDENCE_IDS:3,4,8,9,11 | CONFIDENCE:high"
17335,"STANCE:support | EVIDENCE_IDS:2,4,5,7 | CONFIDENCE:high"
10639,"STANCE:insufficient | EVIDENCE_IDS:1,4,8,10,12,13,14,15 | CONFIDENCE:low"
1919,"STANCE:contradict | EVIDENCE_IDS:3,4,5 | CONFIDENCE:low"
6870,"STANCE:contradict | EVIDENCE_IDS:2,6,7 | CONFIDENCE:low"
6364,"STANCE:support | EVIDENCE_IDS:1,3,4,7,9,10 | CONFIDENCE:medium"
7577,"STANCE:support | EVIDENCE_IDS:2,3,4,7,13 | CONFIDENCE:medium"
10123,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,5,12,13 | CONFIDENCE:low"
8697,"STANCE:insufficient | EVIDENCE_IDS:3,4,7,9 | CONFIDENCE:low"
1843,"STANCE:support | EVIDENCE_IDS:2,3,7,9,10 | CONFIDENCE:high"
10175,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
6369,"STANCE:support | EVIDENCE_IDS:5,6,7,8 | CONFIDENCE:medium"
6322,"STANCE:insufficient | EVIDENCE_IDS:1,2,10,11,12,13,14,15 | CONFIDENCE:low"
15254,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,8 | CONFIDENCE:medium"
19171,"STANCE:support | EVIDENCE_IDS:1,4,6,8 | CONFIDENCE:medium"
4383,"STANCE:contradict | EVIDENCE_IDS:2,5,6,9,10 | CONFIDENCE:low"
722,"STANCE:support | EVIDENCE_IDS:6,7,8,10,11,13 | CONFIDENCE:high"
14987,"STANCE:contradict | EVIDENCE_IDS:3,4,6,9,10 | CONFIDENCE:medium"
8218,"STANCE:contradict | EVIDENCE_IDS:4,5,7,9 | CONFIDENCE:medium"
4882,"STANCE:support | EVIDENCE_IDS:2,3,6,8,9,10,13 | CONFIDENCE:high"
7691,"STANCE:support | EVIDENCE_IDS:1,2,3,6,8,9,11,14 | CONFIDENCE:low"
12697,"STANCE:insufficient | EVIDENCE_IDS:1,5,6,7,8,11,12,13 | CONFIDENCE:low"
6516,"STANCE:contradict | EVIDENCE_IDS:1,2,5,6,7,10,12 | CONFIDENCE:low"
10503,"STANCE:support | EVIDENCE_IDS:1,6,7,9,10,11,12 | CONFIDENCE:low"
19230,"STANCE:contradict | EVIDENCE_IDS:1,6,8 | CONFIDENCE:low"
18991,"STANCE:support | EVIDENCE_IDS:2,5,7,8 | CONFIDENCE:medium"
6512,"STANCE:contradict | EVIDENCE_IDS:5,8,9,12,13,15 | CONFIDENCE:high"
17648,"STANCE:support | EVIDENCE_IDS:2,5,6,8,10,11 | CONFIDENCE:medium"
11011,"STANCE:support | EVIDENCE_IDS:1,2,5,10,11,15 | CONFIDENCE:low"
5191,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,7,9,10 | CONFIDENCE:medium"
6875,"STANCE:support | EVIDENCE_IDS:1,2,4,9 | CONFIDENCE:high"
7299,"STANCE:support | EVIDENCE_IDS:3,4,6,7,8,9 | CONFIDENCE:medium"
3952,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,7 | CONFIDENCE:high"
6078,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
6573,"STANCE:support | EVIDENCE_IDS:2,4,5,6,12 | CONFIDENCE:low"
18717,"STANCE:contradict | EVIDENCE_IDS:2,5,7,8,9 | CONFIDENCE:medium"
7269,"STANCE:contradict | EVIDENCE_IDS:1,3,7,8,10,12 | CONFIDENCE:high"
8123,"STANCE:insufficient | EVIDENCE_IDS:3,5,6,7,11,14 | CONFIDENCE:low"
12181,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,7,8 | CONFIDENCE:high"
16007,"STANCE:contradict | EVIDENCE_IDS:2,4,6,7,9,10,11,13 | CONFIDENCE:low"
6241,"STANCE:support | EVIDENCE_IDS:1,3,4,6,7,10 | CONFIDENCE:high"
14517,"STANCE:contradict | EVIDENCE_IDS:1,8,9,11 | CONFIDENCE:medium"
14775,"STANCE:support | EVIDENCE_IDS:1,4,8,10 | CONFIDENCE:medium"
12307,"STANCE:contradict | EVIDENCE_IDS:1,3,6,7,9 | CONFIDENCE:high"
16047,"STANCE:contradict | EVIDENCE_IDS:1,3,6,9,10 | CONFIDENCE:medium"
7140,"STANCE:support | EVIDENCE_IDS:1,3,6,8 | CONFIDENCE:medium"
12809,"STANCE:contradict | EVIDENCE_IDS:2,3,5,6,7 | CONFIDENCE:low"
19086,"STANCE:contradict | EVIDENCE_IDS:1,5,6,8,9,10 | CONFIDENCE:low"
11394,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,7 | CONFIDENCE:medium"
6891,"STANCE:support | EVIDENCE_IDS:2,3,6,7,9,10,11 | CONFIDENCE:low"
16729,"STANCE:support | EVIDENCE_IDS:1,3,4,9,12,13 | CONFIDENCE:high"
1627,"STANCE:contradict | EVIDENCE_IDS:1,6,10 | CONFIDENCE:low"
19698,"STANCE:contradict | EVIDENCE_IDS:3,4,5,6,7 | CONFIDENCE:medium"
5418,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16075,"STANCE:support | EVIDENCE_IDS:1,2,5,10,11,12,13 | CONFIDENCE:high"
12336,"STANCE:contradict | EVIDENCE_IDS:3,4,5,6,7,8 | CONFIDENCE:low"
10952,"STANCE:contradict | EVIDENCE_IDS:1,5,7,8,10 | CONFIDENCE:high"
16519,"STANCE:contradict | EVIDENCE_IDS:1,2,6,10,12,13 | CONFIDENCE:high"
9984,"STANCE:contradict | EVIDENCE_IDS:1,2,6,10,11 | CONFIDENCE:low"
19951,"STANCE:support | EVIDENCE_IDS:1,2,4,5,9,11,13,14 | CONFIDENCE:low"
2758,"STANCE:contradict | EVIDENCE_IDS:3,4,7,9,12 | CONFIDENCE:medium"
1770,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,8,9,11 | CONFIDENCE:medium"
4114,"STANCE:contradict | EVIDENCE_IDS:1,4,5,6,10 | CONFIDENCE:low"
8157,"STANCE:contradict | EVIDENCE_IDS:1,8,9,11,12,13,14 | CONFIDENCE:low"
6917,"STANCE:insufficient | EVIDENCE_IDS:1,2,4,7 | CONFIDENCE:low"
2564,"STANCE:contradict | EVIDENCE_IDS:1,3,4,6,9,12 | CONFIDENCE:medium"
6233,"STANCE:contradict | EVIDENCE_IDS:1,2,7,8,10 | CONFIDENCE:low"
9937,"STANCE:support | EVIDENCE_IDS:3,4,5,7,9 | CONFIDENCE:medium"
9356,"STANCE:support | EVIDENCE_IDS:1,4,5,6,9,10,11 | CONFIDENCE:medium"
2610,"STANCE:support | EVIDENCE_IDS:1,5,6 | CONFIDENCE:low"
15018,"STANCE:support | EVIDENCE_IDS:5,7,10 | CONFIDENCE:low"
4235,"STANCE:contradict | EVIDENCE_IDS:3,4,8,10,11 | CONFIDENCE:medium"
17786,"STANCE:support | EVIDENCE_IDS:3,4,7,9,10 | CONFIDENCE:low"
7182,"STANCE:support | EVIDENCE_IDS:1,3,9,12,13,14,15 | CONFIDENCE:high"
9500,"STANCE:support | EVIDENCE_IDS:2,3,5,6,10,11,12 | CONFIDENCE:high"
7804,"STANCE:insufficient | EVIDENCE_IDS:2,3,4,6,7,10,11,12 | CONFIDENCE:low"
17194,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14379,"STANCE:support | EVIDENCE_IDS:4,7,8,9,10 | CONFIDENCE:medium"
10382,"STANCE:support | EVIDENCE_IDS:1,3,4,6,9,10,12,13 | CONFIDENCE:low"
5753,"STANCE:support | EVIDENCE_IDS:1,2,5,8 | CONFIDENCE:medium"
9890,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3514,"STANCE:insufficient | EVIDENCE_IDS:3,4,5,6,7,9,11,12 | CONFIDENCE:low"
10312,"STANCE:support | EVIDENCE_IDS:1,3,4,5,6 | CONFIDENCE:medium"
19443,"STANCE:contradict | EVIDENCE_IDS:2,4,6,9,10,12,13 | CONFIDENCE:medium"
11868,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,7,8 | CONFIDENCE:high"
17609,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,5,6 | CONFIDENCE:low"
7004,"STANCE:contradict | EVIDENCE_IDS:2,3,5,8,9,12,14 | CONFIDENCE:medium"
4269,"STANCE:contradict | EVIDENCE_IDS:5,6,7 | CONFIDENCE:low"
18169,"STANCE:support | EVIDENCE_IDS:3,5,6,8,11,14 | CONFIDENCE:low"
8291,"STANCE:support | EVIDENCE_IDS:4,7,8,9 | CONFIDENCE:medium"
9983,"STANCE:insufficient | EVIDENCE_IDS:1,2,4,7,8,10,12,13 | CONFIDENCE:low"
11283,"STANCE:contradict | EVIDENCE_IDS:1,5,9,11,12 | CONFIDENCE:medium"
13304,"STANCE:support | EVIDENCE_IDS:2,3,4,7,8 | CONFIDENCE:low"
19367,"STANCE:support | EVIDENCE_IDS:4,5,6,8 | CONFIDENCE:medium"
4404,"STANCE:support | EVIDENCE_IDS:1,4,5,10 | CONFIDENCE:medium"
6672,"STANCE:support | EVIDENCE_IDS:1,2,3,8,10 | CONFIDENCE:medium"
5093,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2879,"STANCE:support | EVIDENCE_IDS:1,3,7,9,10,11 | CONFIDENCE:low"
13535,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
5055,"STANCE:support | EVIDENCE_IDS:1,3,5,6,12,14,15 | CONFIDENCE:high"
10040,"STANCE:contradict | EVIDENCE_IDS:2,3,5,6,7 | CONFIDENCE:medium"
5294,"STANCE:support | EVIDENCE_IDS:4,5,6,9,11 | CONFIDENCE:medium"
