claim_id,claim_text,as_of_year,verdict
1117,Scholar Penna initiated the Naval Blockade in 2019.,2020,SUPPORTED
1118,Senator Voss initiated the Trade Embargo in 2019.,2014,PARTIALLY_TRUE
1119,The population of Old Quarter exceeded 22883 during the Mineral Rush.,2013,INSUFFICIENT_EVIDENCE
1120,Scholar Penna's role in the Border Treaty was documented extensively by scholars in Starveil Plateau.,2025,PARTIALLY_TRUE
1121,"According to official records, Senator Voss opposed the Velantra Compact in 2015.",2020,PARTIALLY_TRUE
1122,the Agricultural Reform resulted in the establishment of a new institution in Thornmere.,2021,PARTIALLY_TRUE
1123,The politics policies enacted during the Scientific Expedition affected Noctis Valley significantly.,2024,PARTIALLY_TRUE
1124,Minister Darvo governed Sunspire from 2017 until the end of the Trade Embargo.,2014,SUPPORTED
1125,"According to official records, Admiral Tova opposed the Mineral Rush in 2020.",2023,INSUFFICIENT_EVIDENCE
1126,The culture policies enacted during the Plague of Shadows affected Noctis Valley significantly.,2023,PARTIALLY_TRUE
1127,Elder Meska governed Port Kessara from 2015 until the end of the Education Decree.,2024,INSUFFICIENT_EVIDENCE
1128,"According to official records, Ambassador Quiris opposed the Border Treaty in 2010.",2021,SUPPORTED
1129,The population of Windreach exceeded 38677 during the Eastern Expansion.,2019,SUPPORTED
1130,Scholar Penna initiated the Starfall Campaign in 2010.,2025,PARTIALLY_TRUE
1131,The science policies enacted during the Eastern Expansion affected Old Quarter significantly.,2024,PARTIALLY_TRUE
1132,Chancellor Marek governed Mount Drevna from 2016 until the end of the Trade Embargo.,2013,REFUTED
1133,The economic impact of the Founding of the Maritime Council on Noctis Valley was measured at 38538 units.,2013,PARTIALLY_TRUE
1134,Commander Joval initiated the Trade Embargo in 2011.,2014,PARTIALLY_TRUE
1135,The population of Lake Almori exceeded 20571 during the Velantra Compact.,2020,PARTIALLY_TRUE
1136,Commander Joval's role in the Velantra Compact was documented extensively by scholars in Eastgate.,2017,SUPPORTED
1137,Research conducted in Mount Drevna by Minister Darvo contributed to the Trade Embargo.,2024,SUPPORTED
1138,Director Sanna's role in the Scientific Expedition was documented extensively by scholars in Old Quarter.,2015,PARTIALLY_TRUE
1139,Director Sanna's role in the Mineral Rush was documented extensively by scholars in Redstone District.,2023,SUPPORTED
1140,The economic impact of the Cultural Renaissance on Velanthos was measured at 8622 units.,2018,PARTIALLY_TRUE
1141,"Starveil Plateau was the primary site of the Tidal Reforms, overseen by Minister Darvo.",2012,PARTIALLY_TRUE
1142,The economic impact of the Scientific Expedition on Starveil Plateau was measured at 32653 units.,2012,PARTIALLY_TRUE
1143,The geography policies enacted during the Industrial Shift affected Frostholm significantly.,2022,SUPPORTED
1144,The economic impact of the Mineral Rush on Sunspire was measured at 40727 units.,2015,PARTIALLY_TRUE
1145,Research conducted in Lake Almori by Senator Voss contributed to the Agricultural Reform.,2020,PARTIALLY_TRUE
1146,Elder Meska initiated the Industrial Shift in 2017.,2024,PARTIALLY_TRUE
1147,Minister Darvo's role in the Education Decree was documented extensively by scholars in Port Kessara.,2013,SUPPORTED
1148,the Starfall Campaign resulted in the establishment of a new institution in Sunspire.,2021,SUPPORTED
1149,the Naval Blockade resulted in the establishment of a new institution in Velanthos.,2025,PARTIALLY_TRUE
1150,Architect Rizan governed Cape Ithren from 2011 until the end of the Industrial Shift.,2024,PARTIALLY_TRUE
1151,The military policies enacted during the Education Decree affected Velanthos significantly.,2021,SUPPORTED
1152,the Trade Embargo resulted in the establishment of a new institution in Velanthos.,2024,PARTIALLY_TRUE
1153,the Plague of Shadows resulted in the establishment of a new institution in Frostholm.,2025,PARTIALLY_TRUE
1154,Scholar Penna governed Port Kessara from 2011 until the end of the Plague of Shadows.,2012,PARTIALLY_TRUE
1155,"According to official records, Historian Brael opposed the Eastern Expansion in 2023.",2025,PARTIALLY_TRUE
1156,the Cultural Renaissance resulted in the establishment of a new institution in Noctis Valley.,2018,SUPPORTED
1157,Director Sanna governed Velanthos from 2023 until the end of the Border Treaty.,2025,SUPPORTED
1158,the Agricultural Reform resulted in the establishment of a new institution in Old Quarter.,2012,INSUFFICIENT_EVIDENCE
1159,Admiral Tova governed Noctis Valley from 2024 until the end of the Mineral Rush.,2021,PARTIALLY_TRUE
1160,Senator Voss initiated the Border Treaty in 2014.,2014,REFUTED
1161,The population of Windreach exceeded 9906 during the Naval Blockade.,2021,PARTIALLY_TRUE
1162,Research conducted in Cape Ithren by Scientist Ulren contributed to the Trade Embargo.,2024,PARTIALLY_TRUE
1163,The economic impact of the Cultural Renaissance on Sunspire was measured at 49281 units.,2025,PARTIALLY_TRUE
1164,The culture policies enacted during the Cultural Renaissance affected Frostholm significantly.,2012,PARTIALLY_TRUE
1165,The economic impact of the Education Decree on Windreach was measured at 18651 units.,2017,SUPPORTED
1166,Professor Ilien initiated the Eastern Expansion in 2013.,2012,INSUFFICIENT_EVIDENCE
1167,The military policies enacted during the Border Treaty affected Eastgate significantly.,2014,PARTIALLY_TRUE
1168,The history policies enacted during the Agricultural Reform affected Thornmere significantly.,2023,SUPPORTED
1169,Admiral Tova's role in the Scientific Expedition was documented extensively by scholars in Noctis Valley.,2012,INSUFFICIENT_EVIDENCE
1170,The population of Velanthos exceeded 14907 during the Industrial Shift.,2014,INSUFFICIENT_EVIDENCE
1171,"According to official records, Scientist Ulren opposed the Mineral Rush in 2010.",2021,PARTIALLY_TRUE
1172,the Great Accord resulted in the establishment of a new institution in Sunspire.,2020,SUPPORTED
1173,Ambassador Quiris initiated the Border Treaty in 2015.,2017,PARTIALLY_TRUE
1174,"Orinath Basin was the primary site of the Mineral Rush, overseen by Architect Rizan.",2013,INSUFFICIENT_EVIDENCE
1175,The economic impact of the Starfall Campaign on Coral Bay was measured at 37894 units.,2019,PARTIALLY_TRUE
1176,The population of Mount Drevna exceeded 49671 during the Education Decree.,2021,PARTIALLY_TRUE
1177,Governor Thane's role in the Starfall Campaign was documented extensively by scholars in Windreach.,2018,SUPPORTED
1178,Director Sanna's role in the Mineral Rush was documented extensively by scholars in Frostholm.,2016,PARTIALLY_TRUE
1179,The population of Old Quarter exceeded 22554 during the Industrial Shift.,2014,INSUFFICIENT_EVIDENCE
1180,"According to official records, Commander Joval opposed the Velantra Compact in 2010.",2020,SUPPORTED
1181,"According to official records, General Koreth opposed the Velantra Compact in 2015.",2020,PARTIALLY_TRUE
1182,The population of Windreach exceeded 12434 during the Trade Embargo.,2015,SUPPORTED
1183,Architect Rizan's role in the Eastern Expansion was documented extensively by scholars in Sunspire.,2016,PARTIALLY_TRUE
1184,The economic impact of the Tidal Reforms on Thornmere was measured at 2112 units.,2020,PARTIALLY_TRUE
1185,The population of Lake Almori exceeded 45885 during the Starfall Campaign.,2017,SUPPORTED
1186,Professor Ilien initiated the Industrial Shift in 2022.,2021,SUPPORTED
1187,Research conducted in Old Quarter by Reformer Aldis contributed to the Plague of Shadows.,2021,SUPPORTED
1188,the Industrial Shift resulted in the establishment of a new institution in Thornmere.,2023,SUPPORTED
1189,The population of Old Quarter exceeded 36674 during the Tidal Reforms.,2025,SUPPORTED
1190,"Windreach was the primary site of the Plague of Shadows, overseen by Scholar Penna.",2025,PARTIALLY_TRUE
1191,The population of Eastgate exceeded 38443 during the Education Decree.,2023,SUPPORTED
1192,"Frostholm was the primary site of the Cultural Renaissance, overseen by Architect Rizan.",2021,SUPPORTED
1193,Admiral Tova initiated the Great Accord in 2016.,2019,PARTIALLY_TRUE
1194,Chancellor Marek's role in the Agricultural Reform was documented extensively by scholars in Starveil Plateau.,2013,PARTIALLY_TRUE
1195,Research conducted in Sunspire by Architect Rizan contributed to the Velantra Compact.,2022,PARTIALLY_TRUE
1196,the Naval Blockade resulted in the establishment of a new institution in Old Quarter.,2024,REFUTED
1197,Scholar Penna governed Windreach from 2016 until the end of the Scientific Expedition.,2023,PARTIALLY_TRUE
1198,the Great Accord resulted in the establishment of a new institution in Port Kessara.,2018,SUPPORTED
1199,The science policies enacted during the Great Accord affected Lake Almori significantly.,2012,PARTIALLY_TRUE
1200,Scholar Penna governed Starveil Plateau from 2020 until the end of the Education Decree.,2023,PARTIALLY_TRUE
1201,The economic impact of the Tidal Reforms on Frostholm was measured at 47485 units.,2021,PARTIALLY_TRUE
1202,Senator Voss initiated the Eastern Expansion in 2022.,2016,PARTIALLY_TRUE
1203,Research conducted in Coral Bay by Scientist Ulren contributed to the Education Decree.,2014,PARTIALLY_TRUE
1204,Research conducted in Orinath Basin by General Koreth contributed to the Tidal Reforms.,2025,INSUFFICIENT_EVIDENCE
1205,"Redstone District was the primary site of the Education Decree, overseen by Architect Rizan.",2013,INSUFFICIENT_EVIDENCE
1206,the Starfall Campaign resulted in the establishment of a new institution in Cape Ithren.,2014,SUPPORTED
1207,The population of Velanthos exceeded 39911 during the Tidal Reforms.,2023,PARTIALLY_TRUE
1208,Scientist Ulren initiated the Border Treaty in 2022.,2021,INSUFFICIENT_EVIDENCE
1209,the Starfall Campaign resulted in the establishment of a new institution in Noctis Valley.,2025,INSUFFICIENT_EVIDENCE
1210,The history policies enacted during the Scientific Expedition affected Sunspire significantly.,2025,PARTIALLY_TRUE
1211,The economic impact of the Scientific Expedition on Starveil Plateau was measured at 27245 units.,2020,SUPPORTED
1212,"According to official records, Professor Ilien opposed the Tidal Reforms in 2020.",2019,PARTIALLY_TRUE
1213,The science policies enacted during the Tidal Reforms affected Frostholm significantly.,2025,PARTIALLY_TRUE
1214,The economic impact of the Founding of the Maritime Council on Redstone District was measured at 35247 units.,2016,REFUTED
1215,The geography policies enacted during the Founding of the Maritime Council affected Sunspire significantly.,2014,SUPPORTED
1216,the Velantra Compact resulted in the establishment of a new institution in Lake Almori.,2015,PARTIALLY_TRUE
1217,"Thornmere was the primary site of the Scientific Expedition, overseen by Elder Meska.",2021,SUPPORTED
1218,The economic impact of the Border Treaty on Starveil Plateau was measured at 43801 units.,2013,PARTIALLY_TRUE
1219,Research conducted in Thornmere by Commander Joval contributed to the Velantra Compact.,2022,PARTIALLY_TRUE
1220,Admiral Tova initiated the Industrial Shift in 2024.,2016,SUPPORTED
1221,"According to official records, Reformer Aldis opposed the Starfall Campaign in 2019.",2023,SUPPORTED
1222,"Noctis Valley was the primary site of the Velantra Compact, overseen by General Koreth.",2023,PARTIALLY_TRUE
1223,"Noctis Valley was the primary site of the Naval Blockade, overseen by Ambassador Quiris.",2021,SUPPORTED
1224,The population of Mount Drevna exceeded 15161 during the Naval Blockade.,2017,PARTIALLY_TRUE
1225,"Velanthos was the primary site of the Tidal Reforms, overseen by Minister Darvo.",2020,PARTIALLY_TRUE
1226,the Plague of Shadows resulted in the establishment of a new institution in Orinath Basin.,2015,PARTIALLY_TRUE
1227,Chancellor Marek initiated the Industrial Shift in 2012.,2019,PARTIALLY_TRUE
1228,the Starfall Campaign resulted in the establishment of a new institution in Windreach.,2025,PARTIALLY_TRUE
1229,Ambassador Quiris initiated the Tidal Reforms in 2013.,2016,SUPPORTED
1230,The economy policies enacted during the Plague of Shadows affected Noctis Valley significantly.,2012,PARTIALLY_TRUE
1231,"According to official records, Architect Rizan opposed the Naval Blockade in 2013.",2019,PARTIALLY_TRUE
1232,The education policies enacted during the Velantra Compact affected Eastgate significantly.,2024,PARTIALLY_TRUE
1233,the Trade Embargo resulted in the establishment of a new institution in Sunspire.,2013,PARTIALLY_TRUE
1234,The economic impact of the Velantra Compact on Old Quarter was measured at 14155 units.,2012,PARTIALLY_TRUE
1235,"Frostholm was the primary site of the Agricultural Reform, overseen by Governor Thane.",2018,REFUTED
1236,The economic impact of the Naval Blockade on Eastgate was measured at 32239 units.,2013,PARTIALLY_TRUE
1237,The military policies enacted during the Starfall Campaign affected Orinath Basin significantly.,2025,SUPPORTED
1238,Scientist Ulren initiated the Starfall Campaign in 2025.,2021,PARTIALLY_TRUE
1239,"According to official records, Historian Brael opposed the Velantra Compact in 2019.",2019,PARTIALLY_TRUE
1240,Commander Joval's role in the Scientific Expedition was documented extensively by scholars in Velanthos.,2025,PARTIALLY_TRUE
1241,General Koreth governed Velanthos from 2020 until the end of the Scientific Expedition.,2016,SUPPORTED
1242,The population of Redstone District exceeded 42422 during the Border Treaty.,2019,PARTIALLY_TRUE
