id,transcript,num_turns,sector,label
172,"[BUYER] NEXO:OFFER Looking to acquire 540 synth-polymer for our manufacturing division. ||| [SELLER] NEXO:PROPOSE We can offer synth-polymer at 8656 credits per unit. ||| [BUYER] NEXO:PAUSE This requires further discussion. ||| [SELLER] NEXO:HOLD This requires further discussion. ||| [BUYER] NEXO:DEFER Let us review internally. ||| [SELLER] NEXO:HOLD Hold on, awaiting approval. ||| [BUYER] NEXO:DEFER Need to check with management. ||| [SELLER] NEXO:PAUSE Let us review internally. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 4243 credits? ||| [SELLER] NEXO:PAUSE Hold on, awaiting approval. ||| [BUYER] NEXO:DEFER Let us review internally. ||| [SELLER] NEXO:ADJUST Best we can do is 8656 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER Counter at 4243. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Adjusted to 8656 per unit, final offer. ||| [SYSTEM] NEXO:STATUS Session active.",15,manufacturing,timeout
173,"[BUYER] NEXO:BID Our defense team requires 925 plasma-coil urgently. ||| [SELLER] NEXO:PROPOSE Current rate for plasma-coil is 2969 credits. Volume discounts possible. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 1473 credits? ||| [SELLER] NEXO:HOLD Hold on, awaiting approval. ||| [BUYER] NEXO:DEFER Need to check with management. ||| [SELLER] NEXO:ADJUST We'll meet you at 2969. Can't go lower on plasma-coil. ||| [BUYER] NEXO:DEFER Hold on, awaiting approval. ||| [SELLER] NEXO:REVISE Best we can do is 2969 credits. Margin is thin. ||| [BUYER] NEXO:PAUSE Hold on, awaiting approval. ||| [BUYER] Let's find middle ground. ||| [SELLER] NEXO:REVISE Best we can do is 2969 credits. Margin is thin. ||| [BUYER] NEXO:DECLINE 1473 is our max. Let us know. ||| [SELLER] NEXO:STATUS We'll get back shortly.",12,defense,timeout
174,"[BUYER] NEXO:PROPOSE We need 3510 of helion-core, what's your best price? ||| [SELLER] NEXO:BID We can offer helion-core at 1744 credits per unit. ||| [BUYER] NEXO:COUNTER Counter at 1344. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Best we can do is 1744 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 1344 credits? ||| [SELLER] NEXO:COUNTER Best we can do is 1744 credits. Margin is thin. ||| [BUYER] NEXO:REFUSE We'd prefer 1344 per unit. Our ceiling is firm. ||| [BUYER] NEXO:HOLD Checking with team.",8,biotech,deal_rejected
175,"[BUYER] NEXO:BID We're interested in purchasing 1471 units of verium-crystal. ||| [SELLER] NEXO:OFFER Current rate for verium-crystal is 5467 credits. Volume discounts possible. ||| [BUYER] NEXO:DEFER Let us review internally. ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:COUNTER We'll meet you at 5467. Can't go lower on verium-crystal. ||| [BUYER] NEXO:DEFER Let us review internally. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:PAUSE Let us review internally. ||| [BUYER] NEXO:DECLINE 4153 is our max. Let us know. ||| [SELLER] NEXO:HOLD Let us review internally. ||| [BUYER] NEXO:DEFER This requires further discussion. ||| [SELLER] NEXO:HOLD Hold on, awaiting approval. ||| [SELLER] NEXO:PING Please confirm receipt.",11,biotech,timeout
176,"[BUYER] NEXO:BID Looking to acquire 2427 verium-crystal for our energy division. ||| [SELLER] NEXO:PROPOSE Available stock of verium-crystal: 4389 credits/unit, minimum order 2427. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 2220 credits? ||| [SELLER] NEXO:ADJUST Adjusted to 4389 per unit, final offer. ||| [BUYER] NEXO:DECLINE 2220 is our max. Let us know. ||| [BUYER] We're willing to compromise. ||| [BUYER] NEXO:STATUS Reviewing terms. ||| [SELLER] NEXO:PING Please confirm receipt.",6,energy,deal_rejected
177,"[BUYER] NEXO:BID Our manufacturing team requires 4950 flux-capacitor urgently. ||| [SELLER] NEXO:PROPOSE Current rate for flux-capacitor is 845 credits. Volume discounts possible. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 340 credits? ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:COUNTER Adjusted to 845 per unit, final offer. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 340 credits? ||| [SELLER] NEXO:ADJUST Adjusted to 845 per unit, final offer. ||| [SELLER] NEXO:STATUS We'll get back shortly. ||| [BUYER] NEXO:HOLD Checking with team.",7,manufacturing,deal_rejected
178,"[BUYER] NEXO:PROPOSE We need 4285 of nano-weave, what's your best price? ||| [SELLER] NEXO:OFFER Current rate for nano-weave is 5228 credits. Volume discounts possible. ||| [BUYER] NEXO:COUNTER 3116 is our max. Let us know. ||| [BUYER] Let's find middle ground. ||| [SELLER] NEXO:REVISE We'll meet you at 5103. Can't go lower on nano-weave. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 3116 credits? ||| [SELLER] NEXO:COUNTER We'll meet you at 4776. Can't go lower on nano-weave. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:ADJUST We'd prefer 3283 per unit. Our ceiling is firm. ||| [BUYER] NEXO:HOLD Checking with team.",8,biotech,counter_proposed
179,"[BUYER] NEXO:OFFER Our manufacturing team requires 83 plasma-coil urgently. ||| [SELLER] NEXO:BID We can offer plasma-coil at 8718 credits per unit. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 6495 credits? ||| [BUYER] Adjusting terms slightly. ||| [SELLER] NEXO:COUNTER Adjusted to 8718 per unit, final offer. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:REVISE 6495 is our max. Let us know. ||| [SELLER] NEXO:ADJUST We'll meet you at 8718. Can't go lower on plasma-coil. ||| [BUYER] NEXO:COUNTER We'd prefer 6495 per unit. Our ceiling is firm. ||| [BUYER] NEXO:HOLD Checking with team. ||| [BUYER] NEXO:STATUS Reviewing terms.",8,manufacturing,counter_proposed
180,"[BUYER] NEXO:BID Looking to acquire 3174 graphene-mesh for our manufacturing division. ||| [SELLER] NEXO:OFFER We can offer graphene-mesh at 1616 credits per unit. ||| [BUYER] NEXO:REVISE 1114 is our max. Let us know. ||| [SELLER] NEXO:REVISE Adjusted to 1471 per unit, final offer. ||| [BUYER] NEXO:COUNTER We'd prefer 1114 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE Adjusted to 1407 per unit, final offer. ||| [BUYER] NEXO:REVISE 1172 is our max. Let us know. ||| [SELLER] NEXO:STATUS We'll get back shortly.",8,manufacturing,counter_proposed
181,"[BUYER] NEXO:BID Looking to acquire 3847 graphene-mesh for our biotech division. ||| [SELLER] NEXO:PROPOSE Available stock of graphene-mesh: 3773 credits/unit, minimum order 3847. ||| [BUYER] NEXO:REVISE 2854 is our max. Let us know. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:REVISE We'll meet you at 3773. Can't go lower on graphene-mesh. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 3020 credits? ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:COUNTER Adjusted to 3773 per unit, final offer. ||| [BUYER] NEXO:COUNTER Counter at 3020. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER Adjusted to 3773 per unit, final offer. ||| [SELLER] NEXO:STATUS We'll get back shortly. ||| [SELLER] NEXO:STATUS We'll get back shortly.",9,biotech,deal_accepted
182,"[BUYER] NEXO:BID We need 4860 of neuron-chip, what's your best price? ||| [SELLER] NEXO:OFFER We can offer neuron-chip at 7554 credits per unit. ||| [BUYER] NEXO:REJECT Counter at 5596. We have alternative suppliers. ||| [SELLER] NEXO:HOLD Let us review internally. ||| [BUYER] NEXO:DEFER This requires further discussion. ||| [SELLER] NEXO:ADJUST We'll meet you at 7554. Can't go lower on neuron-chip. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 5596 credits? ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:HOLD Let us review internally. ||| [BUYER] NEXO:DEFER Let us review internally. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:COUNTER Best we can do is 7554 credits. Margin is thin. ||| [BUYER] NEXO:PAUSE This requires further discussion. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:DEFER This requires further discussion. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:DECLINE 5596 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Adjusted to 7554 per unit, final offer. ||| [SELLER] NEXO:STATUS We'll get back shortly.",15,biotech,timeout
183,"[BUYER] NEXO:PROPOSE We need 1949 of synth-polymer, what's your best price? ||| [SELLER] NEXO:BID We can offer synth-polymer at 1094 credits per unit. ||| [BUYER] NEXO:COUNTER 805 is our max. Let us know. ||| [SELLER] NEXO:REVISE We'll meet you at 1011. Can't go lower on synth-polymer. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:COUNTER 852 is our max. Let us know. ||| [SELLER] NEXO:ADJUST We'll meet you at 1011. Can't go lower on synth-polymer. ||| [BUYER] NEXO:REVISE 865 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Adjusted to 1011 per unit, final offer. ||| [BUYER] NEXO:COUNTER 865 is our max. Let us know. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:REVISE Adjusted to 1000 per unit, final offer. ||| [BUYER] NEXO:DECLINE Counter at 865. We have alternative suppliers. ||| [SELLER] NEXO:PING Please confirm receipt.",12,logistics,counter_proposed
184,"[BUYER] NEXO:PROPOSE We're interested in purchasing 2816 units of zephyr-alloy. ||| [SELLER] NEXO:BID We can offer zephyr-alloy at 7155 credits per unit. ||| [BUYER] NEXO:PAUSE Need to check with management. ||| [SELLER] NEXO:ADJUST We'll meet you at 7155. Can't go lower on zephyr-alloy. ||| [BUYER] NEXO:PAUSE This requires further discussion. ||| [SELLER] NEXO:ADJUST We'll meet you at 7155. Can't go lower on zephyr-alloy. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 3228 credits? ||| [SELLER] NEXO:ADJUST Best we can do is 7155 credits. Margin is thin. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 3228 credits? ||| [SELLER] NEXO:REVISE Adjusted to 7155 per unit, final offer. ||| [BUYER] NEXO:STATUS Reviewing terms. ||| [SELLER] NEXO:STATUS We'll get back shortly.",11,energy,timeout
185,"[BUYER] NEXO:PROPOSE We need 748 of graphene-mesh, what's your best price? ||| [SELLER] NEXO:OFFER Available stock of graphene-mesh: 4458 credits/unit, minimum order 748. ||| [BUYER] NEXO:REJECT 2530 is our max. Let us know. ||| [SELLER] NEXO:REVISE Adjusted to 4458 per unit, final offer. ||| [BUYER] NEXO:DECLINE Counter at 2530. We have alternative suppliers. ||| [BUYER] We're willing to compromise. ||| [SYSTEM] NEXO:STATUS Session active.",6,defense,deal_rejected
186,"[BUYER] NEXO:OFFER Our biotech team requires 2628 crylon-fiber urgently. ||| [SELLER] NEXO:OFFER Current rate for crylon-fiber is 6680 credits. Volume discounts possible. ||| [BUYER] NEXO:REFUSE That's above our budget. Can you do 5623 credits? ||| [SELLER] NEXO:REVISE Adjusted to 6680 per unit, final offer. ||| [BUYER] NEXO:REJECT Counter at 5623. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Best we can do is 6680 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST 5623 is our max. Let us know. ||| [SELLER] NEXO:HOLD Hold on, awaiting approval. ||| [BUYER] NEXO:ADJUST Counter at 5623. We have alternative suppliers. ||| [BUYER] NEXO:PING Awaiting your response. ||| [SYSTEM] NEXO:STATUS Session active.",10,biotech,timeout
187,"[BUYER] NEXO:PROPOSE We need 4903 of zephyr-alloy, what's your best price? ||| [SELLER] NEXO:PROPOSE Current rate for zephyr-alloy is 4338 credits. Volume discounts possible. ||| [BUYER] NEXO:REVISE Counter at 2371. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER We'll meet you at 4065. Can't go lower on zephyr-alloy. ||| [BUYER] NEXO:COUNTER Counter at 2698. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST We'll meet you at 4065. Can't go lower on zephyr-alloy. ||| [BUYER] NEXO:ADJUST Counter at 2969. We have alternative suppliers. ||| [SELLER] NEXO:REVISE We'll meet you at 4065. Can't go lower on zephyr-alloy. ||| [BUYER] NEXO:REVISE We'd prefer 3091 per unit. Our ceiling is firm. ||| [SELLER] NEXO:PING Please confirm receipt.",10,manufacturing,deal_accepted
188,"[BUYER] NEXO:BID Looking to acquire 559 crylon-fiber for our energy division. ||| [SELLER] NEXO:BID We can offer crylon-fiber at 7061 credits per unit. ||| [BUYER] NEXO:REVISE 5956 is our max. Let us know. ||| [SELLER] NEXO:REVISE We'll meet you at 7061. Can't go lower on crylon-fiber. ||| [BUYER] NEXO:REVISE We'd prefer 6126 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER We'll meet you at 7061. Can't go lower on crylon-fiber. ||| [BUYER] NEXO:ADJUST We'd prefer 6279 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER Adjusted to 7061 per unit, final offer. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:REVISE Counter at 6325. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER Best we can do is 6968 credits. Margin is thin. ||| [BUYER] NEXO:REJECT Counter at 6325. We have alternative suppliers. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:COUNTER Best we can do is 6968 credits. Margin is thin. ||| [BUYER] NEXO:PING Awaiting your response. ||| [SELLER] NEXO:STATUS We'll get back shortly.",13,energy,counter_proposed
189,"[BUYER] NEXO:BID Our logistics team requires 3943 nano-weave urgently. ||| [SELLER] NEXO:BID Available stock of nano-weave: 2275 credits/unit, minimum order 3943. ||| [BUYER] NEXO:REFUSE That's above our budget. Can you do 1690 credits? ||| [SELLER] NEXO:ADJUST Adjusted to 2275 per unit, final offer. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:REFUSE We'd prefer 1690 per unit. Our ceiling is firm. ||| [SELLER] NEXO:DEFER Need to check with management. ||| [BUYER] NEXO:REFUSE That's above our budget. Can you do 1690 credits? ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:DEFER Let us review internally. ||| [BUYER] NEXO:DEFER This requires further discussion. ||| [BUYER] Adjusting terms slightly. ||| [SELLER] NEXO:HOLD Hold on, awaiting approval. ||| [BUYER] NEXO:COUNTER Counter at 1690. We have alternative suppliers. ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:HOLD Hold on, awaiting approval. ||| [BUYER] NEXO:REVISE We'd prefer 1690 per unit. Our ceiling is firm. ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:HOLD This requires further discussion. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 1690 credits? ||| [BUYER] NEXO:PING Awaiting your response. ||| [BUYER] NEXO:PING Awaiting your response.",16,logistics,timeout
190,"[BUYER] NEXO:OFFER Our energy team requires 2256 tritanium-rod urgently. ||| [SELLER] NEXO:OFFER Current rate for tritanium-rod is 1093 credits. Volume discounts possible. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 668 credits? ||| [SELLER] NEXO:ADJUST We'll meet you at 1009. Can't go lower on tritanium-rod. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 711 credits? ||| [SELLER] NEXO:COUNTER We'll meet you at 935. Can't go lower on tritanium-rod. ||| [BUYER] NEXO:COUNTER 752 is our max. Let us know. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:COUNTER We'll meet you at 935. Can't go lower on tritanium-rod. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:REVISE 773 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Adjusted to 935 per unit, final offer. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 793 credits? ||| [SELLER] NEXO:ADJUST Best we can do is 935 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST Counter at 793. We have alternative suppliers. ||| [SELLER] NEXO:PING Please confirm receipt.",14,energy,counter_proposed
191,"[BUYER] NEXO:PROPOSE Looking to acquire 4961 plasma-coil for our logistics division. ||| [SELLER] NEXO:PROPOSE We can offer plasma-coil at 5481 credits per unit. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 2231 credits? ||| [SELLER] NEXO:REVISE Adjusted to 5481 per unit, final offer. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 2231 credits? ||| [SELLER] NEXO:ADJUST Adjusted to 5481 per unit, final offer. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 2231 credits? ||| [SELLER] NEXO:STATUS We'll get back shortly. ||| [SYSTEM] NEXO:STATUS Session active.",8,logistics,deal_rejected
192,"[BUYER] NEXO:PROPOSE We need 1618 of neuron-chip, what's your best price? ||| [SELLER] NEXO:OFFER We can offer neuron-chip at 1574 credits per unit. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 1207 credits? ||| [SELLER] NEXO:REVISE We'll meet you at 1536. Can't go lower on neuron-chip. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:ADJUST We'd prefer 1270 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER Best we can do is 1536 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST We'd prefer 1332 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Best we can do is 1536 credits. Margin is thin. ||| [BUYER] NEXO:PING Awaiting your response. ||| [BUYER] NEXO:PING Awaiting your response.",9,biotech,deal_accepted
193,"[BUYER] NEXO:OFFER We need 474 of zephyr-alloy, what's your best price? ||| [SELLER] NEXO:PROPOSE Available stock of zephyr-alloy: 5392 credits/unit, minimum order 474. ||| [BUYER] NEXO:HOLD Let us review internally. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:PAUSE Let us review internally. ||| [BUYER] NEXO:DECLINE We'd prefer 3206 per unit. Our ceiling is firm. ||| [SELLER] NEXO:PAUSE Hold on, awaiting approval. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:HOLD Hold on, awaiting approval. ||| [SELLER] NEXO:COUNTER Adjusted to 5392 per unit, final offer. ||| [BUYER] NEXO:HOLD This requires further discussion. ||| [SELLER] NEXO:COUNTER Best we can do is 5392 credits. Margin is thin. ||| [BUYER] NEXO:REJECT That's above our budget. Can you do 3206 credits? ||| [SELLER] NEXO:DEFER This requires further discussion. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:PAUSE This requires further discussion. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:PING Please confirm receipt.",14,logistics,timeout
194,"[BUYER] NEXO:BID We're interested in purchasing 3764 units of ion-cell. ||| [SELLER] NEXO:PROPOSE Available stock of ion-cell: 6390 credits/unit, minimum order 3764. ||| [BUYER] NEXO:ADJUST Counter at 4504. We have alternative suppliers. ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:COUNTER We'll meet you at 6390. Can't go lower on ion-cell. ||| [BUYER] NEXO:REVISE Counter at 4657. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER Best we can do is 6034 credits. Margin is thin. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:REVISE Counter at 4927. We have alternative suppliers. ||| [SELLER] NEXO:REVISE Adjusted to 5828 per unit, final offer. ||| [BUYER] NEXO:ADJUST We'd prefer 4927 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER Adjusted to 5656 per unit, final offer. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 5080 credits? ||| [BUYER] Flexibility on our end. ||| [SYSTEM] NEXO:STATUS Session active.",12,energy,counter_proposed
